,id,release,release_date,opening_revenue,genre_ids,budget,genres,origin_country,production_companies,production_countries,runtime,belongs_to_collection.id,belongs_to_collection.name,position_in_series,previous_film_release,previous_film_rating,cast_xp_median,cast_xp_sum,cast_rating_max,director_xp,director_rating_median,director_rating_max,writer_xp_median,writer_xp_sum,writer_rating_median,writer_rating_max,production_room,writers_room,sound_room,crew,based_on_novel
439,14043,Nancy Drew,2007-06-15,6832318.0,"[10751, 12, 80, 9648, 35]",20000000,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}]",['US'],"[{'id': 2596, 'logo_path': None, 'name': 'Jerry Weintraub Productions', 'origin_country': 'US'}, {'id': 449, 'logo_path': '/fV3x8bowlRCXKtkWDovLYco7cOK.png', 'name': 'Virtual Studios', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",99,,,1.0,0.0,0.0,6.0,51.0,8.1,12.0,5.800000000000001,6.8,12.0,29.0,6.0,10.0,9.0,5.0,10.0,53.0,1.0
440,6637,National Treasure: Book of Secrets,2007-12-13,44783772.0,"[28, 12, 9648, 53]",130000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 130, 'logo_path': '/c9dVHPOL3cqCr2593Ahk0nEKTEM.png', 'name': 'Jerry Bruckheimer Films', 'origin_country': 'US'}, {'id': 831, 'logo_path': '/vLENXiYTyITnMDrTKabUXhgTKX2.png', 'name': 'Saturn Films', 'origin_country': 'US'}, {'id': 19097, 'logo_path': None, 'name': 'Junction Entertainment', 'origin_country': 'US'}, {'id': 20012, 'logo_path': None, 'name': 'Sparkler Entertainment', 'origin_country': ''}, {'id': 20013, 'logo_path': None, 'name': 'NT2 Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",124,52984.0,National Treasure Collection,2.0,1119.0,6.6,66.0,227.0,10.0,16.0,6.405,7.0,18.0,137.0,6.162,7.8,14.0,10.0,36.0,158.0,0.0
441,1738,Next,2007-04-25,7133049.0,"[28, 878, 53]",70000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",['US'],"[{'id': 449, 'logo_path': '/fV3x8bowlRCXKtkWDovLYco7cOK.png', 'name': 'Virtual Studios', 'origin_country': 'US'}, {'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 831, 'logo_path': '/vLENXiYTyITnMDrTKabUXhgTKX2.png', 'name': 'Saturn Films', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 8000, 'logo_path': '/f8NwLg72BByt3eav7lX1lcJfe60.png', 'name': 'Broken Road Productions', 'origin_country': 'US'}, {'id': 7380, 'logo_path': None, 'name': 'Initial Entertainment Group', 'origin_country': 'US'}, {'id': 15763, 'logo_path': None, 'name': 'Eyetronics', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",96,,,1.0,0.0,0.0,51.0,220.0,8.4,14.0,6.1690000000000005,7.4,11.5,52.0,6.2535,7.9,17.0,5.0,13.0,101.0,1.0
442,6977,No Country for Old Men,2007-06-13,1202000.0,"[80, 18, 53]",25000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",['US'],"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 838, 'logo_path': '/tcW3UqV46Mdq6GyaS1ydEDocEDF.png', 'name': 'Paramount Vantage', 'origin_country': 'US'}, {'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US'}, {'id': 2092, 'logo_path': '/9IAf3DxvsjOVSQVjX5F22jTU4Nh.png', 'name': 'Mike Zoss Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",122,,,1.0,0.0,0.0,32.0,206.0,10.0,44.0,7.246,7.861,26.0,98.0,7.072,7.861,22.0,4.0,10.0,108.0,1.0
443,3638,No Reservations,2007-06-15,11704357.0,"[35, 10749, 18]",28000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","['US', 'AU']","[{'id': 97, 'logo_path': '/7znWcbDd4PcJzJUlJxYqAlPPykp.png', 'name': 'Castle Rock Entertainment', 'origin_country': 'US'}, {'id': 7747, 'logo_path': None, 'name': 'Storefront Pictures', 'origin_country': ''}, {'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 12202, 'logo_path': None, 'name': 'WV Films III', 'origin_country': ''}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",104,,,1.0,0.0,0.0,22.0,111.0,10.0,13.0,6.2,9.5,5.0,10.0,4.9,7.3,16.0,2.0,17.0,110.0,0.0
444,9757,Norbit,2007-02-08,34195434.0,[35],10000000,"[{'id': 35, 'name': 'Comedy'}]",['US'],"[{'id': 2184, 'logo_path': None, 'name': 'Tollin/Robbins Productions', 'origin_country': ''}, {'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}, {'id': 30, 'logo_path': None, 'name': 'Eddie Murphy Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",102,,,1.0,0.0,0.0,20.0,147.0,10.0,18.0,6.15,7.585,7.0,71.0,6.0,7.7,7.0,6.0,1.0,29.0,0.0
445,298,Ocean's Thirteen,2007-06-05,36133403.0,"[80, 53]",85000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","['US', 'SI']","[{'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 129, 'logo_path': '/nmnWiA0Xf0uve4Hw3HKWdVE5tH1.png', 'name': 'Section Eight', 'origin_country': 'US'}, {'id': 2596, 'logo_path': None, 'name': 'Jerry Weintraub Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",122,304.0,Ocean's Collection,3.0,908.0,6.568,48.0,235.0,8.439,84.0,6.2,7.445,8.0,29.0,6.4,7.445,15.0,4.0,13.0,124.0,0.0
446,5723,Once,2007-03-23,61901.0,"[18, 10402, 10749]",160000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",['IE'],"[{'id': 11571, 'logo_path': '/m8ANv8cvk8RfnYY3Cx3yTGjIAxd.png', 'name': 'Samson Films', 'origin_country': 'IE'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 1923, 'logo_path': '/ilgktofJY7OsURHfccJrug4GKdQ.png', 'name': 'RTÉ', 'origin_country': 'IE'}, {'id': 1898, 'logo_path': '/8ix6SGlJiyuUDxLBtY8E0PY2G7w.png', 'name': 'Fís Éireann/Screen Ireland', 'origin_country': 'IE'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",85,,,1.0,0.0,0.0,1.0,1.0,7.3,19.0,0.0,7.0,19.0,19.0,0.0,7.0,3.0,1.0,6.0,16.0,0.0
448,6023,P.S. I Love You,2007-11-15,6481221.0,"[18, 10749]",30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",['US'],"[{'id': 412, 'logo_path': None, 'name': 'Wendy Finerman Productions', 'origin_country': ''}, {'id': 1088, 'logo_path': '/9WOE5AQUXbOtLU6GTwfjS8OMF0v.png', 'name': 'Alcon Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 114744, 'logo_path': None, 'name': 'Grosvenor Park Films LLP', 'origin_country': ''}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",126,,,1.0,0.0,0.0,28.0,167.0,10.0,19.0,6.8,8.0,12.5,25.0,6.7,8.0,9.0,3.0,1.0,22.0,1.0
449,13474,P2,2007-11-09,2083398.0,"[27, 53]",3500000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",['US'],"[{'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",98,,,1.0,0.0,0.0,13.0,102.0,10.0,0.0,0.0,0.0,21.0,42.0,5.5,6.9,28.0,5.0,23.0,141.0,0.0
450,1534,Pathfinder,2007-01-11,5001214.0,"[12, 28]",45000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",['US'],"[{'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 11317, 'logo_path': '/hMboqqmeILXFeOJjuCsn3FvCIT3.png', 'name': 'Phoenix Pictures', 'origin_country': 'US'}, {'id': 445, 'logo_path': None, 'name': 'Major Studio Partners', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",99,,,1.0,0.0,0.0,6.0,93.0,8.707,5.0,6.3,8.2,6.5,13.0,5.941,7.1,27.0,2.0,25.0,189.0,0.0
451,7183,Perfect Stranger,2007-04-11,11206163.0,"[53, 80, 9648]",60795000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",109,,,1.0,0.0,0.0,47.0,246.0,10.0,15.0,6.1,8.6,5.0,10.0,5.8,7.3,8.0,2.0,1.0,18.0,0.0
452,285,Pirates of the Caribbean: At World's End,2007-05-19,114732820.0,"[12, 14, 28]",300000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",['US'],"[{'id': 130, 'logo_path': '/c9dVHPOL3cqCr2593Ahk0nEKTEM.png', 'name': 'Jerry Bruckheimer Films', 'origin_country': 'US'}, {'id': 19936, 'logo_path': None, 'name': 'Second Mate Productions', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",169,295.0,Pirates of the Caribbean Collection,3.0,317.0,7.4,33.0,238.0,10.0,9.0,6.1,7.806,24.5,118.0,6.9185,7.8,16.0,7.0,11.0,201.0,0.0
453,9963,Premonition,2007-02-08,17558689.0,"[53, 18, 9648]",20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",['US'],"[{'id': 559, 'logo_path': '/eC0bWHVjnjUducyA6YFoEFqnPMC.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}, {'id': 1172, 'logo_path': None, 'name': 'Hyde Park Entertainment', 'origin_country': 'US'}, {'id': 2378, 'logo_path': '/5xDJwLbyyt8IXuRAsR7kVibLDYF.png', 'name': 'Offspring Entertainment', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",96,,,1.0,0.0,0.0,15.5,74.0,7.6,3.0,6.3,6.3,1.0,1.0,6.8,6.8,13.0,1.0,1.0,24.0,0.0
454,16385,Pride,2007-03-23,3533300.0,[18],20000000,"[{'id': 18, 'name': 'Drama'}]",['US'],"[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 5176, 'logo_path': None, 'name': 'Fortress Features', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",104,,,1.0,0.0,0.0,32.0,131.0,10.0,2.0,2.0,2.0,3.5,7.0,6.324,6.7,0.0,6.0,1.0,11.0,0.0
455,4283,Primeval,2007-01-12,6048315.0,"[12, 27, 28]",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",['US'],"[{'id': 915, 'logo_path': '/4neXXpjSJDZPBGBnfWtqysB5htV.png', 'name': 'Hollywood Pictures', 'origin_country': 'US'}, {'id': 11733, 'logo_path': None, 'name': 'Pariah', 'origin_country': ''}, {'id': 1611, 'logo_path': None, 'name': 'Sarah James Productions', 'origin_country': ''}, {'id': 97307, 'logo_path': None, 'name': 'Film Africa Worldwide', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93,,,1.0,0.0,0.0,14.0,139.0,9.5,6.0,5.25,6.3,17.5,35.0,4.9,7.6,6.0,2.0,1.0,17.0,0.0
456,2062,Ratatouille,2007-06-21,47027395.0,"[16, 35, 10751, 14]",150000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",['US'],"[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",111,,,1.0,0.0,0.0,26.0,265.0,10.0,16.0,7.256,7.947,4.0,88.0,7.262,8.259,11.0,20.0,56.0,390.0,0.0
457,16392,Redline,2007-04-13,3962385.0,"[28, 53]",0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",['US'],"[{'id': 59453, 'logo_path': None, 'name': 'Chicago Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",95,,,1.0,0.0,0.0,25.5,141.0,10.0,23.0,6.452,7.2,0.0,0.0,0.0,0.0,5.0,2.0,5.0,70.0,0.0
458,2355,Reign Over Me,2007-03-22,7460690.0,[18],20000000,"[{'id': 18, 'name': 'Drama'}]",['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 3800, 'logo_path': None, 'name': 'Sunlight Productions', 'origin_country': 'US'}, {'id': 7295, 'logo_path': '/62E1B91PxZw8q4KNkge5Qemo7EM.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 11708, 'logo_path': None, 'name': 'Madison 23', 'origin_country': 'US'}, {'id': 878, 'logo_path': '/e2AZdsQdkhN0qJhoN4TMYiVPLyb.png', 'name': 'Happy Madison Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",124,,,1.0,0.0,0.0,31.0,169.0,10.0,17.0,5.3,6.5,17.0,17.0,5.3,6.5,5.0,1.0,7.0,29.0,0.0
459,5125,Rendition,2007-09-07,1670000.0,"[18, 53]",27500000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",['US'],"[{'id': 10039, 'logo_path': '/b8w4LldQolMKiLZw4FQJBcXSDGI.png', 'name': 'Anonymous Content', 'origin_country': 'US'}, {'id': 10040, 'logo_path': None, 'name': 'Level 1 Entertainment', 'origin_country': 'US'}, {'id': 20666, 'logo_path': None, 'name': 'MID Foundation', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",120,,,1.0,0.0,0.0,26.0,215.0,10.0,9.0,5.0,6.9,2.0,2.0,1.0,1.0,14.0,1.0,2.0,42.0,0.0
460,10090,Reno 911!: Miami,2007-02-23,10273477.0,"[28, 35, 80]",10000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",['US'],"[{'id': 37845, 'logo_path': None, 'name': 'Principato-Young Entertainment', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 7480, 'logo_path': None, 'name': 'Comedy Central Films', 'origin_country': 'US'}, {'id': 89635, 'logo_path': None, 'name': 'High Sierra Carpeting', 'origin_country': 'US'}, {'id': 216, 'logo_path': '/iKPzC6YxqNAk6fMoTtFhIF5p6yw.png', 'name': 'Jersey Films', 'origin_country': 'US'}, {'id': 215, 'logo_path': '/tQyeqkCj24krhY2W8qeAztcOS37.png', 'name': 'Double Feature Films', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",83,1054534.0,Reno 911! Collection,1.0,0.0,0.0,5.0,62.0,8.181,7.0,5.775,6.582,7.0,14.0,5.775,7.0,11.0,3.0,11.0,32.0,0.0
461,7737,Resident Evil: Extinction,2007-09-20,23678580.0,"[27, 28, 878]",45000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",['US'],"[{'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 248, 'logo_path': None, 'name': 'Impact Pictures', 'origin_country': 'GB'}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",94,17255.0,Resident Evil Collection,3.0,1105.0,6.4,15.0,94.0,10.0,25.0,5.9,10.0,18.0,18.0,5.9,6.637,24.0,1.0,21.0,233.0,0.0
462,5174,Rush Hour 3,2007-08-08,50237000.0,"[28, 35, 80]",140000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",['US'],"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 961, 'logo_path': None, 'name': 'Roger Birnbaum Productions', 'origin_country': ''}, {'id': 139921, 'logo_path': None, 'name': 'Arthur Sarkissian Productions', 'origin_country': 'US'}, {'id': 197243, 'logo_path': None, 'name': 'Unlike Film Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",90,90863.0,Rush Hour Collection,3.0,2196.0,6.7,70.0,405.0,9.0,19.0,6.2,10.0,7.0,14.0,6.2,9.0,6.0,2.0,1.0,36.0,0.0
463,663,Saw IV,2007-10-25,31756764.0,"[27, 53, 80]",10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",['US'],"[{'id': 2061, 'logo_path': '/o9LbN33hRaj4qcebUv1bikyXeoB.png', 'name': 'Twisted Pictures', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93,656.0,Saw Collection,4.0,364.0,6.404,13.0,128.0,8.459,10.0,6.114,6.6,3.0,36.0,6.404,7.421,14.0,7.0,15.0,86.0,0.0
465,4141,Shoot 'Em Up,2007-07-26,5450000.0,"[28, 53, 35, 80]",39000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",['US'],"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 12087, 'logo_path': None, 'name': 'Angry Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",86,,,1.0,0.0,0.0,42.0,202.0,10.0,17.0,5.5,6.906,17.0,17.0,5.5,6.906,8.0,1.0,1.0,171.0,0.0
466,7485,Shooter,2007-03-22,14523571.0,"[18, 28, 53]",61000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 57421, 'logo_path': None, 'name': 'Grosvenor Park Impact Productions', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",124,,,1.0,0.0,0.0,24.0,260.0,10.0,9.0,6.232,7.503,4.0,4.0,6.154,7.465,6.0,2.0,2.0,31.0,1.0
467,810,Shrek the Third,2007-05-17,121629270.0,"[14, 12, 16, 35, 10751]",160000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",['US'],"[{'id': 521, 'logo_path': '/3BPX5VGBov8SDqTV7wC1L1xShAS.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}, {'id': 520, 'logo_path': '/pU7YTI9FfrICurXpl5V9TfCO0oJ.png', 'name': 'Pacific Data Images', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93,2150.0,Shrek Collection,3.0,1093.0,7.3,52.0,282.0,10.0,4.0,7.3,7.743,11.0,113.0,6.687,10.0,19.0,10.0,1.0,46.0,0.0
468,2359,Sicko,2007-05-18,68969.0,"[99, 35, 18]",9000000,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",['US'],"[{'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 26137, 'logo_path': None, 'name': 'Dog Eat Dog Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",123,,,1.0,0.0,0.0,20.5,41.0,7.7,31.0,7.0,7.53,62.0,62.0,7.0,7.53,6.0,2.0,3.0,24.0,0.0
469,559,Spider-Man 3,2007-05-01,151116516.0,"[28, 12, 878]",258000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",['US'],"[{'id': 326, 'logo_path': None, 'name': 'Laura Ziskin Productions', 'origin_country': 'US'}, {'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",139,556.0,Spider-Man Collection,3.0,1040.0,7.3,27.0,139.0,10.0,58.0,5.75,7.6,18.0,250.0,5.9,7.9,24.0,8.0,9.0,108.0,0.0
470,2270,Stardust,2007-08-09,9169779.0,"[12, 14, 10749, 10751]",70000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]","['US', 'GB']","[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 5374, 'logo_path': '/pMUiImmYANjZUlZFiZMWziQDSs6.png', 'name': 'Marv', 'origin_country': 'GB'}, {'id': 23420, 'logo_path': None, 'name': 'Vaughn Productions', 'origin_country': ''}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}]","[{'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",127,,,1.0,0.0,0.0,20.0,103.0,10.0,7.0,6.9,8.12,5.5,11.0,6.4,8.12,19.0,3.0,14.0,94.0,1.0
